RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          479     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
 9153 ****     0     0  con    3  9.9D-02  6.1D-06  4.676D-10  3.590D-10
 9154 ****     0     0  con   17  1.2D-08  4.9D-13  4.676D-10  3.590D-10
 9155 ****     0     0  con    1  2.0D-01  8.1D-06  3.680D-10  3.590D-10
 9156 ****     0     0  con    1  1.9D-01  6.5D-06  3.403D-10  3.590D-10
 9157 ****     0     0  con    1  2.4D-01  7.3D-06  2.039D-10  3.590D-10
 9158 ****     0     0  con    1  2.0D-01  5.8D-06  1.781D-10  3.590D-10
 9159 ****     0     0  con    1  3.0D-01  8.2D-06  1.566D-10  3.590D-10
 9160 ****     0     0  con    1  2.1D-01  6.3D-06  1.223D-10  3.590D-10
 9161 ****     0     0  con    1  3.3D-02  3.0D-06  8.022D-10  3.590D-10
 9162 ****     0     0  con    1  2.5D-01  6.7D-06  7.353D-10  3.590D-10
 9163 ****     0     0  con    0  1.0D+00  3.4D-05  8.147D-10  3.590D-10
 9164 ****     0     0  con    1  1.2D-01  5.3D-06  7.158D-10  3.590D-10
 9165 ****     0     0  con    0  1.0D+00  1.7D-05  5.094D-10  3.590D-10
 9166 ****     0     0  con    0  1.0D+00  5.1D-05  1.037D-09  3.590D-10
 9167 ****     0     0  con    0  1.0D+00  4.9D-05  2.137D-09  3.590D-10
 9168 ****     0     0  con    0  1.0D+00  2.1D-05  1.158D-09  3.590D-10
 9169 ****     0     0  con    0  1.0D+00  1.4D-05  4.665D-10  3.590D-10
 9170 ****     0     0  con    0  1.0D+00  6.5D-06  3.843D-10  3.590D-10
 9171 ****     0     0  con    0  1.0D+00  3.9D-05  7.461D-10  3.589D-10
 9172 ****     0     0  con    1  2.9D-01  2.5D-05  2.144D-09  3.589D-10
 9173 ****     0     0  con    0  1.0D+00  3.7D-05  7.693D-10  3.589D-10
 9174 ****     0     0  con    0  1.0D+00  3.3D-05  2.361D-10  3.589D-10
 9175 ****     0     0  con    0  1.0D+00  2.1D-05  2.508D-10  3.589D-10
 9176 ****     0     0  con    1  3.8D-01  1.8D-05  2.240D-09  3.589D-10
 9177 ****     0     0  con    0  1.0D+00  1.2D-05  1.422D-09  3.589D-10
 9178 ****     0     0  con    0  1.0D+00  3.2D-05  2.784D-10  3.589D-10
 9179 ****     0     0  con    0  1.0D+00  5.1D-05  1.193D-09  3.589D-10
 9180 ****     0     0  con    0  1.0D+00  6.8D-05  1.820D-09  3.589D-10
 9181 ****     0     0  con    1  4.6D-01  7.6D-05  2.208D-09  3.589D-10
 9182 ****     0     0  con    0  1.0D+00  8.5D-05  1.937D-09  3.589D-10
 9183 ****     0     0  con    0  1.0D+00  7.4D-05  7.965D-10  3.589D-10
 9184 ****     0     0  con    0  1.0D+00  1.9D-05  1.053D-09  3.589D-10
 9185 ****     0     0  con    0  1.0D+00  2.3D-06  7.624D-10  3.589D-10
 9186 ****     0     0  con    0  1.0D+00  6.4D-06  5.633D-10  3.589D-10
 9187 ****     0     0  con    0  1.0D+00  2.4D-05  8.537D-10  3.589D-10
 9188 ****     0     0  con    0  1.0D+00  7.0D-05  1.281D-09  3.589D-10
 9189 ****     0     0  con    0  1.0D+00  1.6D-04  1.601D-09  3.588D-10
 9190 ****     0     0  con    1  2.5D-01  1.4D-04  3.208D-09  3.588D-10
 9191 ****     0     0  con    0  1.0D+00  3.0D-04  1.858D-09  3.588D-10
 9192 ****     0     0  con    0  1.0D+00  2.8D-04  8.776D-10  3.588D-10
 9193 ****     0     0  con    0  1.0D+00  1.6D-04  1.166D-09  3.588D-10
 9194 ****     0     0  con    0  1.0D+00  6.4D-05  1.338D-09  3.588D-10
 9195 ****     0     0  con    0  1.0D+00  9.1D-05  1.927D-09  3.588D-10
 9196 ****     0     0  con    0  1.0D+00  1.1D-04  2.930D-09  3.587D-10
 9197 ****     0     0  con    0  1.0D+00  5.9D-05  8.646D-10  3.587D-10
 9198 ****     0     0  con    0  1.0D+00  7.7D-06  6.083D-10  3.587D-10
 9199 ****     0     0  con    0  1.0D+00  4.8D-05  7.069D-10  3.587D-10
 9200 ****     0     0  con    0  1.0D+00  8.0D-05  6.898D-10  3.587D-10
 9201 ****     0     0  con    0  1.0D+00  9.8D-05  1.004D-09  3.587D-10
 9202 ****     0     0  con    0  1.0D+00  6.7D-05  1.721D-09  3.587D-10
 9203 ****     0     0  con    0  1.0D+00  2.0D-05  5.049D-10  3.587D-10
 9204 ****     0     0  con    0  1.0D+00  1.6D-05  5.917D-10  3.587D-10
 9205 ****     0     0  con    0  1.0D+00  2.8D-05  1.135D-09  3.587D-10
 9206 ****     0     0  con    0  1.0D+00  2.2D-05  2.943D-10  3.587D-10
 9207 ****     0     0  con    0  1.0D+00  1.5D-05  2.471D-10  3.587D-10
 9208 ****     0     0  con    0  1.0D+00  2.0D-05  3.883D-10  3.587D-10
 9209 ****     0     0  con    0  1.0D+00  4.0D-05  6.996D-10  3.587D-10
 9210 ****     0     0  con    1  1.6D-01  9.6D-06  8.231D-10  3.587D-10
 9211 ****     0     0  con    0  1.0D+00  2.8D-05  5.330D-10  3.587D-10
 9212 ****     0     0  con    0  1.0D+00  2.2D-05  3.121D-10  3.587D-10
 9213 ****     0     0  con    0  1.0D+00  2.0D-05  2.369D-10  3.587D-10
 9214 ****     0     0  con    0  1.0D+00  2.3D-05  6.547D-10  3.587D-10
 9215 ****     0     0  con    0  1.0D+00  4.5D-05  7.772D-10  3.587D-10
 9216 ****     0     0  con    1  2.1D-01  2.1D-05  1.359D-09  3.587D-10
 9217 ****     0     0  con    1  2.7D-01  2.6D-05  1.412D-09  3.587D-10
 9218 ****     0     0  con    1  2.2D-01  6.1D-05  6.484D-10  3.587D-10
 9219 ****     0     0  con    0  1.0D+00  1.2D-04  4.610D-10  3.587D-10
 9220 ****     0     0  con    0  1.0D+00  1.8D-05  8.156D-10  3.587D-10
 9221 ****     0     0  con    0  1.0D+00  2.5D-05  1.324D-09  3.587D-10
 9222 ****     0     0  con    0  1.0D+00  5.5D-05  1.784D-09  3.587D-10
 9223 ****     0     0  con    1  5.0D-01  1.1D-04  3.508D-09  3.587D-10
 9224 ****     0     0  con    0  1.0D+00  1.0D-04  1.683D-09  3.587D-10
 9225 ****     0     0  con    0  1.0D+00  7.4D-05  1.235D-09  3.587D-10
 9226 ****     0     0  con    0  1.0D+00  6.5D-05  1.035D-09  3.586D-10
 9227 ****     0     0  con    0  1.0D+00  7.3D-05  5.427D-10  3.586D-10
 9228 ****     0     0  con    1  2.1D-01  7.2D-05  2.149D-09  3.586D-10
 9229 ****     0     0  con    0  1.0D+00  2.7D-04  2.341D-09  3.586D-10
 9230 ****     0     0  con    0  1.0D+00  5.4D-04  3.673D-09  3.586D-10
 9231 ****     0     0  con    0  1.0D+00  1.4D-03  8.143D-09  3.585D-10
 9232 ****     0     0  con    0  1.0D+00  2.7D-03  1.372D-08  3.583D-10
 9233 ****     0     0  con    0  1.0D+00  5.3D-03  1.671D-08  3.583D-10
 9234 ****     0     0  con    0  1.0D+00  3.0D-04  8.562D-09  3.578D-10
 9235 ****     0     0  con    0  1.0D+00  2.6D-04  3.374D-09  3.577D-10
 9236 ****     0     0  con    0  1.0D+00  6.8D-04  1.368D-09  3.576D-10
 9237 ****     0     0  con    0  1.0D+00  1.1D-03  4.667D-09  3.576D-10
 9238 ****     0     0  con    1  3.7D-01  1.6D-04  2.096D-09  3.576D-10
 9239 ****     0     0  con    0  1.0D+00  6.2D-05  1.249D-09  3.575D-10
 9240 ****     0     0  con    0  1.0D+00  1.5D-04  1.230D-09  3.575D-10
 9241 ****     0     0  con    0  1.0D+00  1.5D-04  3.758D-09  3.575D-10
 9242 ****     0     0  con    0  1.0D+00  4.2D-04  1.774D-09  3.575D-10
 9243 ****     0     0  con    0  1.0D+00  1.0D-03  2.411D-09  3.575D-10
 9244 ****     0     0  con    0  1.0D+00  1.1D-03  3.160D-09  3.574D-10
 9245 ****     0     0  con    0  1.0D+00  2.2D-03  4.823D-09  3.573D-10
 9246 ****     0     0  con    1  7.1D-02  3.2D-04  2.601D-09  3.573D-10
 9247 ****     0     0  con    0  1.0D+00  9.6D-04  1.621D-09  3.573D-10
 9248 ****     0     0  con    0  1.0D+00  1.9D-04  2.058D-09  3.573D-10
 9249 ****     0     0  con    0  1.0D+00  2.2D-04  1.490D-09  3.573D-10
 9250 ****     0     0  con    0  1.0D+00  8.6D-05  7.952D-10  3.573D-10
 9251 ****     0     0  con    0  1.0D+00  1.6D-04  7.493D-10  3.573D-10
 9252 ****     0     0  con    0  1.0D+00  1.7D-04  1.467D-09  3.573D-10
 9253 ****     0     0  con    0  1.0D+00  3.4D-04  2.218D-09  3.573D-10
 9254 ****     0     0  con    0  1.0D+00  5.1D-04  3.075D-09  3.572D-10
 9255 ****     0     0  con    0  1.0D+00  1.7D-03  6.744D-09  3.572D-10
 9256 ****     0     0  con    0  1.0D+00  7.5D-04  1.547D-09  3.572D-10
 9257 ****     0     0  con    0  1.0D+00  2.7D-04  6.251D-10  3.572D-10
 9258 ****     0     0  con    0  1.0D+00  8.9D-05  4.038D-09  3.571D-10
 9259 ****     0     0  con    0  1.0D+00  3.4D-04  1.845D-09  3.571D-10
 9260 ****     0     0  con    0  1.0D+00  1.6D-04  1.672D-09  3.571D-10
 9261 ****     0     0  con    0  1.0D+00  1.4D-04  3.149D-09  3.571D-10
 9262 ****     0     0  con    0  1.0D+00  1.7D-04  4.786D-09  3.571D-10
 9263 ****     0     0  con    0  1.0D+00  6.5D-04  5.807D-09  3.570D-10
 9264 ****     0     0  con    1  3.2D-01  1.1D-03  6.896D-09  3.570D-10
 9265 ****     0     0  con    0  1.0D+00  1.7D-03  4.968D-09  3.570D-10
 9266 ****     0     0  con    0  1.0D+00  2.0D-03  3.723D-09  3.569D-10
 9267 ****     0     0  con    0  1.0D+00  1.2D-03  3.853D-09  3.568D-10
 9268 ****     0     0  con    0  1.0D+00  5.1D-05  9.986D-10  3.568D-10
 9269 ****     0     0  con    0  1.0D+00  2.6D-04  5.829D-10  3.568D-10
 9270 ****     0     0  con    0  1.0D+00  1.8D-04  7.447D-10  3.568D-10
 9271 ****     0     0  con    0  1.0D+00  9.3D-05  1.217D-09  3.568D-10
 9272 ****     0     0  con    0  1.0D+00  7.7D-05  1.553D-09  3.568D-10
 9273 ****     0     0  con    0  1.0D+00  1.7D-04  1.634D-09  3.568D-10
 9274 ****     0     0  con    1  2.1D-01  4.8D-04  1.333D-09  3.568D-10
 9275 ****     0     0  con    0  1.0D+00  1.4D-03  1.389D-09  3.567D-10
 9276 ****     0     0  con    0  1.0D+00  1.7D-03  6.948D-09  3.567D-10
 9277 ****     0     0  con    0  1.0D+00  5.2D-05  2.591D-09  3.567D-10
 9278 ****     0     0  con    0  1.0D+00  7.8D-05  1.018D-09  3.567D-10
 9279 ****     0     0  con    0  1.0D+00  9.6D-05  1.979D-09  3.566D-10
 9280 ****     0     0  con    0  1.0D+00  1.2D-04  2.665D-09  3.566D-10
 9281 ****     0     0  con    0  1.0D+00  2.1D-04  5.402D-09  3.565D-10
 9282 ****     0     0  con    0  1.0D+00  7.2D-04  3.971D-09  3.564D-10
 9283 ****     0     0  con    0  1.0D+00  2.8D-03  7.027D-09  3.562D-10
 9284 ****     0     0  con    1  1.5D-01  3.4D-04  2.372D-09  3.562D-10
 9285 ****     0     0  con    0  1.0D+00  2.1D-03  2.054D-09  3.560D-10
 9286 ****     0     0  con    0  1.0D+00  6.7D-04  9.320D-10  3.560D-10
 9287 ****     0     0  con    0  1.0D+00  2.2D-04  1.738D-09  3.560D-10
 9288 ****     0     0  con    0  1.0D+00  2.2D-05  6.043D-10  3.560D-10
 9289 ****     0     0  con    0  1.0D+00  3.6D-05  7.381D-10  3.560D-10
 9290 ****     0     0  con    0  1.0D+00  1.8D-04  4.114D-09  3.559D-10
 9291 ****     0     0  con    0  1.0D+00  1.2D-04  2.378D-09  3.559D-10
 9292 ****     0     0  con    0  1.0D+00  2.7D-04  8.152D-10  3.559D-10
 9293 ****     0     0  con    0  1.0D+00  8.9D-05  9.210D-10  3.559D-10
 9294 ****     0     0  con    0  1.0D+00  1.7D-04  2.412D-09  3.559D-10
 9295 ****     0     0  con    1  3.9D-01  1.6D-04  1.989D-09  3.559D-10
 9296 ****     0     0  con    0  1.0D+00  2.1D-04  1.058D-09  3.559D-10
 9297 ****     0     0  con    0  1.0D+00  4.1D-04  6.207D-10  3.559D-10
 9298 ****     0     0  con    0  1.0D+00  2.5D-04  8.209D-10  3.559D-10
 9299 ****     0     0  con    0  1.0D+00  9.0D-04  1.390D-09  3.559D-10
 9300 ****     0     0  con    0  1.0D+00  6.3D-04  8.583D-10  3.559D-10
 9301 ****     0     0  con    0  1.0D+00  3.5D-04  1.235D-09  3.558D-10
 9302 ****     0     0  con    1  3.2D-01  1.8D-04  3.293D-09  3.558D-10
 9303 ****     0     0  con    0  1.0D+00  1.5D-04  3.784D-09  3.558D-10
 9304 ****     0     0  con    0  1.0D+00  1.4D-04  4.316D-09  3.558D-10
 9305 ****     0     0  con    0  1.0D+00  3.8D-04  4.889D-09  3.557D-10
 9306 ****     0     0  con    1  4.3D-01  2.1D-04  4.988D-09  3.557D-10
 9307 ****     0     0  con    0  1.0D+00  1.1D-03  2.013D-09  3.557D-10
 9308 ****     0     0  con    0  1.0D+00  8.3D-04  8.961D-10  3.556D-10
 9309 ****     0     0  con    0  1.0D+00  2.8D-04  1.230D-09  3.556D-10
 9310 ****     0     0  con    0  1.0D+00  2.3D-04  1.699D-09  3.556D-10
 9311 ****     0     0  con    0  1.0D+00  1.5D-04  1.842D-09  3.556D-10
 9312 ****     0     0  con    0  1.0D+00  4.7D-04  1.608D-09  3.556D-10
 9313 ****     0     0  con    1  7.8D-02  8.6D-05  2.007D-09  3.556D-10
 9314 ****     0     0  con    0  1.0D+00  3.1D-04  1.504D-09  3.556D-10
 9315 ****     0     0  con    0  1.0D+00  1.3D-04  2.283D-09  3.555D-10
 9316 ****     0     0  con    0  1.0D+00  2.6D-04  3.644D-09  3.555D-10
 9317 ****     0     0  con    0  1.0D+00  5.8D-04  2.361D-09  3.554D-10
 9318 ****     0     0  con    1  2.2D-01  1.6D-04  4.029D-09  3.554D-10
 9319 ****     0     0  con    0  1.0D+00  5.0D-04  7.242D-10  3.554D-10
 9320 ****     0     0  con    0  1.0D+00  1.2D-04  4.296D-10  3.554D-10
 9321 ****     0     0  con    0  1.0D+00  6.0D-05  2.238D-09  3.554D-10
 9322 ****     0     0  con    0  1.0D+00  1.3D-04  3.223D-09  3.554D-10
 9323 ****     0     0  con    0  1.0D+00  2.0D-04  3.399D-09  3.554D-10
 9324 ****     0     0  con    0  1.0D+00  1.4D-03  5.828D-09  3.554D-10
 9325 ****     0     0  con    1  4.3D-01  3.9D-05  5.183D-09  3.554D-10
 9326 ****     0     0  con    0  1.0D+00  5.8D-04  2.033D-09  3.553D-10
 9327 ****     0     0  con    0  1.0D+00  8.0D-05  7.945D-10  3.553D-10
 9328 ****     0     0  con    0  1.0D+00  9.5D-05  1.392D-09  3.553D-10
 9329 ****     0     0  con    0  1.0D+00  1.8D-04  1.998D-09  3.553D-10
 9330 ****     0     0  con    1  4.2D-01  6.5D-04  5.821D-09  3.553D-10
 9331 ****     0     0  con    0  1.0D+00  5.1D-04  5.339D-09  3.553D-10
 9332 ****     0     0  con    0  1.0D+00  1.6D-03  3.298D-09  3.552D-10
 9333 ****     0     0  con    0  1.0D+00  1.5D-03  1.536D-09  3.552D-10
 9334 ****     0     0  con    0  1.0D+00  1.3D-03  2.010D-09  3.552D-10
 9335 ****     0     0  con    0  1.0D+00  1.3D-03  2.750D-09  3.551D-10
 9336 ****     0     0  con    0  1.0D+00  2.5D-03  9.159D-09  3.551D-10
 9337 ****     0     0  con    0  1.0D+00  1.3D-03  3.121D-09  3.551D-10
 9338 ****     0     0  con    0  1.0D+00  6.4D-04  1.811D-09  3.550D-10
 9339 ****     0     0  con    0  1.0D+00  6.0D-04  2.273D-09  3.550D-10
 9340 ****     0     0  con    0  1.0D+00  2.1D-04  3.655D-09  3.550D-10
 9341 ****     0     0  con    0  1.0D+00  6.4D-04  2.379D-09  3.550D-10
 9342 ****     0     0  con    0  1.0D+00  6.7D-04  7.665D-09  3.549D-10
 9343 ****     0     0  con    0  1.0D+00  9.9D-04  1.095D-09  3.548D-10
 9344 ****     0     0  con    0  1.0D+00  1.5D-03  2.277D-09  3.548D-10
 9345 ****     0     0  con    0  1.0D+00  1.7D-03  2.519D-09  3.547D-10
 9346 ****     0     0  con    0  1.0D+00  4.2D-03  6.379D-09  3.547D-10
 9347 ****     0     0  con    0  1.0D+00  2.2D-03  4.366D-09  3.546D-10
 9348 ****     0     0  con    0  1.0D+00  4.8D-03  1.052D-08  3.544D-10
 9349 ****     0     0  con    1  4.7D-01  1.8D-03  2.626D-09  3.543D-10
 9350 ****     0     0  con    0  1.0D+00  8.9D-04  1.477D-09  3.543D-10
 9351 ****     0     0  con    0  1.0D+00  6.0D-04  1.132D-09  3.543D-10
 9352 ****     0     0  con    0  1.0D+00  2.7D-04  1.512D-09  3.542D-10
 9353 ****     0     0  con    0  1.0D+00  1.3D-03  2.946D-09  3.540D-10
 9354 ****     0     0  con    0  1.0D+00  3.4D-03  1.388D-08  3.540D-10
 9355 ****     0     0  con    0  1.0D+00  6.0D-04  2.209D-09  3.539D-10
 9356 ****     0     0  con    0  1.0D+00  7.6D-04  1.330D-09  3.538D-10
 9357 ****     0     0  con    0  1.0D+00  9.6D-04  1.062D-09  3.538D-10
 9358 ****     0     0  con    0  1.0D+00  1.8D-03  2.042D-09  3.538D-10
 9359 ****     0     0  con    1  4.7D-01  4.4D-04  3.680D-09  3.537D-10
 9360 ****     0     0  con    0  1.0D+00  1.1D-03  3.302D-09  3.537D-10
 9361 ****     0     0  con    1  2.2D-01  1.9D-04  2.249D-09  3.537D-10
 9362 ****     0     0  con    0  1.0D+00  1.0D-03  2.275D-09  3.536D-10
 9363 ****     0     0  con    0  1.0D+00  2.5D-04  1.331D-09  3.536D-10
 9364 ****     0     0  con    0  1.0D+00  1.5D-03  2.108D-09  3.535D-10
 9365 ****     0     0  con    0  1.0D+00  8.6D-04  9.844D-10  3.535D-10
 9366 ****     0     0  con    0  1.0D+00  1.5D-03  1.080D-09  3.534D-10
 9367 ****     0     0  con    1  3.9D-01  1.4D-03  6.635D-09  3.534D-10
 9368 ****     0     0  con    0  1.0D+00  1.7D-03  5.883D-09  3.533D-10
 9369 ****     0     0  con    0  1.0D+00  1.0D-03  6.739D-09  3.532D-10
 9370 ****     0     0  con    0  1.0D+00  1.4D-03  5.155D-09  3.530D-10
 9371 ****     0     0  con    0  1.0D+00  1.2D-03  1.086D-09  3.529D-10
 9372 ****     0     0  con    0  1.0D+00  1.8D-03  3.283D-09  3.529D-10
 9373 ****     0     0  con    1  4.7D-01  1.2D-03  1.885D-09  3.528D-10
 9374 ****     0     0  con    0  1.0D+00  7.2D-04  1.631D-09  3.528D-10
 9375 ****     0     0  con    0  1.0D+00  2.5D-03  3.298D-09  3.528D-10
 9376 ****     0     0  con    0  1.0D+00  2.0D-03  4.102D-09  3.527D-10
 9377 ****     0     0  con    0  1.0D+00  5.3D-04  2.268D-09  3.525D-10
 9378 ****     0     0  con    1  6.5D-02  3.3D-04  6.125D-09  3.525D-10
 9379 ****     0     0  con    0  1.0D+00  2.4D-03  1.609D-09  3.524D-10
 9380 ****     0     0  con    0  1.0D+00  1.8D-03  8.857D-10  3.524D-10
 9381 ****     0     0  con    0  1.0D+00  3.4D-03  2.431D-09  3.523D-10
 9382 ****     0     0  con    0  1.0D+00  1.3D-03  5.216D-09  3.523D-10
 9383 ****     0     0  con    0  1.0D+00  2.1D-03  2.921D-09  3.523D-10
 9384 ****     0     0  con    0  1.0D+00  3.4D-04  5.057D-09  3.523D-10
 9385 ****     0     0  con    0  1.0D+00  1.7D-03  2.675D-09  3.523D-10
 9386 ****     0     0  con    0  1.0D+00  1.2D-03  1.673D-09  3.523D-10
 9387 ****     0     0  con    0  1.0D+00  4.1D-04  1.533D-09  3.522D-10
 9388 ****     0     0  con    0  1.0D+00  8.3D-05  1.156D-09  3.522D-10
 9389 ****     0     0  con    0  1.0D+00  8.4D-04  4.259D-09  3.521D-10
 9390 ****     0     0  con    1  5.0D-01  1.8D-03  4.229D-09  3.521D-10
 9391 ****     0     0  con    0  1.0D+00  1.2D-03  3.927D-09  3.520D-10
 9392 ****     0     0  con    0  1.0D+00  8.5D-04  4.403D-09  3.520D-10
 9393 ****     0     0  con    0  1.0D+00  3.5D-04  2.903D-09  3.519D-10
 9394 ****     0     0  con    0  1.0D+00  1.1D-03  3.223D-09  3.519D-10
 9395 ****     0     0  con    1  4.0D-01  1.0D-03  3.699D-09  3.518D-10
 9396 ****     0     0  con    0  1.0D+00  5.6D-04  1.544D-09  3.518D-10
 9397 ****     0     0  con    0  1.0D+00  2.3D-04  7.804D-10  3.518D-10
 9398 ****     0     0  con    0  1.0D+00  3.2D-04  7.190D-10  3.518D-10
 9399 ****     0     0  con    0  1.0D+00  2.7D-04  1.283D-09  3.518D-10
 9400 ****     0     0  con    0  1.0D+00  3.3D-04  2.128D-09  3.518D-10
 9401 ****     0     0  con    0  1.0D+00  9.5D-04  4.285D-09  3.517D-10
 9402 ****     0     0  con    1  3.0D-01  2.1D-03  4.019D-09  3.517D-10
 9403 ****     0     0  con    0  1.0D+00  3.0D-03  2.596D-09  3.516D-10
 9404 ****     0     0  con    0  1.0D+00  4.3D-03  5.712D-09  3.515D-10
 9405 ****     0     0  con    0  1.0D+00  4.3D-03  7.881D-09  3.513D-10
 9406 ****     0     0  con    0  1.0D+00  4.6D-03  5.587D-09  3.512D-10
 9407 ****     0     0  con    1  3.0D-01  2.4D-03  1.376D-08  3.511D-10
 9408 ****     0     0  con    0  1.0D+00  2.4D-03  2.401D-09  3.510D-10
 9409 ****     0     0  con    0  1.0D+00  1.0D-03  1.430D-09  3.509D-10
 9410 ****     0     0  con    0  1.0D+00  6.9D-04  1.681D-09  3.509D-10
 9411 ****     0     0  con    0  1.0D+00  2.3D-04  1.595D-09  3.509D-10
 9412 ****     0     0  con    0  1.0D+00  2.9D-03  5.169D-09  3.508D-10
 9413 ****     0     0  con    0  1.0D+00  2.4D-03  3.453D-09  3.507D-10
 9414 ****     0     0  con    0  1.0D+00  1.5D-03  2.722D-09  3.507D-10
 9415 ****     0     0  con    0  1.0D+00  2.4D-03  1.629D-09  3.507D-10
 9416 ****     0     0  con    0  1.0D+00  1.3D-04  4.477D-09  3.506D-10
 9417 ****     0     0  con    0  1.0D+00  8.3D-04  3.594D-09  3.506D-10
 9418 ****     0     0  con    0  1.0D+00  2.5D-03  2.392D-09  3.505D-10
 9419 ****     0     0  con    0  1.0D+00  1.2D-03  2.745D-09  3.505D-10
 9420 ****     0     0  con    1  2.7D-01  7.0D-04  3.336D-09  3.505D-10
 9421 ****     0     0  con    0  1.0D+00  7.7D-04  1.636D-09  3.505D-10
 9422 ****     0     0  con    0  1.0D+00  2.8D-04  1.242D-09  3.504D-10
 9423 ****     0     0  con    0  1.0D+00  1.0D-03  2.514D-09  3.504D-10
 9424 ****     0     0  con    0  1.0D+00  1.1D-03  3.715D-09  3.504D-10
 9425 ****     0     0  con    0  1.0D+00  2.1D-03  2.674D-09  3.503D-10
 9426 ****     0     0  con    0  1.0D+00  6.3D-04  1.715D-09  3.503D-10
 9427 ****     0     0  con    0  1.0D+00  1.0D-03  1.130D-09  3.503D-10
 9428 ****     0     0  con    0  1.0D+00  6.0D-04  1.036D-09  3.502D-10
 9429 ****     0     0  con    0  1.0D+00  9.4D-04  4.221D-09  3.502D-10
 9430 ****     0     0  con    0  1.0D+00  5.1D-04  1.818D-09  3.502D-10
 9431 ****     0     0  con    0  1.0D+00  3.0D-05  4.859D-10  3.502D-10
 9432 ****     0     0  con    0  1.0D+00  7.1D-05  1.174D-09  3.502D-10
 9433 ****     0     0  con    0  1.0D+00  8.7D-05  1.699D-09  3.502D-10
 9434 ****     0     0  con    1  5.0D+00  2.6D-04  1.435D-09  3.502D-10
 9435 ****     0     0  con    0  1.0D+00  2.1D-03  1.608D-09  3.501D-10
 9436 ****     0     0  con    1  1.5D-01  8.7D-04  2.869D-09  3.501D-10
 9437 ****     0     0  con    0  1.0D+00  2.8D-03  2.369D-09  3.501D-10
 9438 ****     0     0  con    0  1.0D+00  3.5D-03  2.029D-09  3.500D-10
 9439 ****     0     0  con    0  1.0D+00  2.9D-03  2.650D-09  3.499D-10
 9440 ****     0     0  con    0  1.0D+00  2.3D-04  1.460D-09  3.499D-10
 9441 ****     0     0  con    0  1.0D+00  3.7D-04  2.195D-09  3.499D-10
 9442 ****     0     0  con    0  1.0D+00  5.7D-04  2.787D-09  3.498D-10
 9443 ****     0     0  con    0  1.0D+00  1.0D-03  4.511D-09  3.497D-10
 9444 ****     0     0  con    1  3.0D-01  1.8D-04  3.115D-09  3.497D-10
 9445 ****     0     0  con    0  1.0D+00  4.0D-04  2.224D-09  3.497D-10
 9446 ****     0     0  con    0  1.0D+00  7.9D-04  4.358D-09  3.496D-10
 9447 ****     0     0  con    0  1.0D+00  1.1D-03  5.673D-09  3.495D-10
 9448 ****     0     0  con    1  5.1D-01  3.2D-03  7.856D-09  3.495D-10
 9449 ****     0     0  con    0  1.0D+00  2.3D-03  3.226D-09  3.493D-10
 9450 ****     0     0  con    0  1.0D+00  2.4D-03  2.085D-09  3.492D-10
